809,10939
810,10928
811,11007
812,9736
813,13565
814,12421
815,12927
816,12983
817,8565
818,8019
819,13803
820,8766
821,8251
822,13737
823,8784
824,8304
825,11344
826,8047
827,7760
828,13822
829,8818
830,10071
831,10934
832,7911
833,8863
834,13747
835,8807
836,8194
837,13753
838,8792
839,8320
840,13186
841,8626
842,8000
843,13402
844,8729
845,8150
846,13741
847,8875
848,7068
849,6999
850,13555
851,11756
852,10679
853,13502
854,12733
855,12487
856,11832
857,9660
858,12920
859,10860
860,13804
861,8803
862,8204
863,13710
864,8738
865,8139
866,13804
867,8820
868,7597
869,12636
870,8472
871,13212
872,13787
873,8828
874,8223
875,13845
876,8805
877,7157
878,13779
879,8855
880,6901
881,6462
882,13623
883,9040
884,13601
885,9825
886,9694
887,13611
888,10740
889,13476
890,13549
891,11020
892,13767
893,8842
894,11369
895,13668
896,8822
897,9132
898,13441
899,8670
900,11086
901,13801
902,8792
903,13487
904,12786
905,8520
906,13671
907,11308
908,8029
909,7048
910,13729
911,8841
912,12982
913,13563
914,8745
915,11025
916,13777
917,8997
918,7072
919,7031
920,13519
921,11225
922,10459
923,13496
924,9705
925,12604
926,11822
927,9536
928,13496
929,9684
930,13785
931,8817
932,8330
933,13267
934,8658
935,9229
936,13777
937,8834
938,8206
939,13802
940,8811
941,8230
942,13612
943,8731
944,9718
945,11481
946,8077
947,7220
948,13808
949,8782
950,8202
951,13486
952,8723
953,6957
954,13804
955,8906
956,7098
957,6583
958,12892
959,10831
960,11822
961,13598
962,11226
963,10659
964,10905
965,13600
966,9672
967,13352
968,13821
969,8796
970,8222
971,13713
972,8807
973,8226
974,13776
975,8799
976,8173
977,13747
978,8811
979,8161
980,13509
981,8710
982,8218
983,13766
984,8778
985,8559
986,12810
987,8606
988,6903
989,7742
990,13315
991,11824
992,10246
993,13449
994,11719
995,13506
996,9424
997,13106
998,12922
999,9581
